Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7vDkBaEHmI7LQi0Zw4RKHy,"Barn av vår tid","Barn av vår tid","Nationalteatern",1978,456746,46,false,8blrladeh06ispxcd2fkwkdel,2026-04-23T17:06:08Z,"swedish pop","MNW Music AB",0.458,0.717,1,-7.032,0,0.0701,0.466,0.00046,0.0846,0.57,143.374,4
spotify:track:1LiPcvWAEMC4AMUnHDbppP,"Beatles - svensk version","Big Deal","Forbes",1977,169305,21,false,8blrladeh06ispxcd2fkwkdel,2026-04-23T17:06:08Z,"dansband,schlager","WM Sweden",0.661,0.819,10,-4.705,1,0.0404,0.264,0.0319,0.261,0.824,112.85,4
spotify:track:2xAyr92heKfuPBlKbMCMUE,"Billy","Gyllene Tider","Gyllene Tider",1980-02-18,325400,45,false,8blrladeh06ispxcd2fkwkdel,2026-04-23T17:06:08Z,"swedish pop,dansband","Parlophone Sweden",0.422,0.765,0,-5.319,1,0.0543,0.258,0.0000408,0.134,0.52,125.654,4
spotify:track:3gQ4WdbEvUiePV3dWcYJl5,"Blåa sko'","Till Mossan! (Remastered)","Kal P. Dal",1977-01-01,179093,34,false,8blrladeh06ispxcd2fkwkdel,2026-04-23T17:06:08Z,"swedish pop,dansband","Universal Music AB",0.492,0.838,9,-5.128,1,0.204,0.722,0.000203,0.958,0.577,91.825,4
spotify:track:21Ko7CH62N6s0sq2nfttv2,"Det blir alltid värre framåt natten","Skifs Hits!","Björn Skifs",2005-04-08,182613,31,false,8blrladeh06ispxcd2fkwkdel,2026-04-23T17:06:08Z,"","Parlophone Sweden",0.499,0.6,5,-6.929,1,0.0294,0.127,0,0.172,0.498,77.979,4
spotify:track:5xCRoriYI6rNqM5fGkXdkR,"Dimma","Scenbuddism +","Dag Vag",1979-01-01,218960,30,false,8blrladeh06ispxcd2fkwkdel,2026-04-23T17:06:08Z,"swedish pop","Silence Records",0.537,0.743,11,-7.451,0,0.0361,0.00129,0.283,0.399,0.417,129.742,4
spotify:track:69OmpIXN0WPreDYxoFwlYC,"Eagle - Long Version","The Album","ABBA",1977,350826,54,false,8blrladeh06ispxcd2fkwkdel,2026-04-23T17:06:08Z,"","Polar Music International AB",0.481,0.763,2,-6.698,1,0.0263,0.216,0.00000975,0.204,0.554,85.191,4
spotify:track:5t4mDTUeRsM8SLi22NxmXa,"Efter plugget","Factory","Factory",1979-05-26,245400,41,false,8blrladeh06ispxcd2fkwkdel,2026-04-23T17:06:08Z,"swedish pop","Columbia",0.621,0.799,9,-16.508,0,0.0702,0.241,0.000012,0.0512,0.749,144.265,4
spotify:track:4WBxsEPPV17qd7XLBHulFu,"En kungens man","Jag är som jag är","Monica Törnell",1978-01-01,183933,28,false,8blrladeh06ispxcd2fkwkdel,2026-04-23T17:06:08Z,"swedish pop","Universal Music AB",0.561,0.357,7,-11.202,0,0.0268,0.605,0.0000163,0.311,0.438,92.973,4
spotify:track:434yyCUS8wc3KLLGPAl03X,"Ensamma Sussie","Mörbyligan","Mörbyligan",1993-01-01,224440,27,false,8blrladeh06ispxcd2fkwkdel,2026-04-23T17:06:08Z,"dansband,swedish pop","MNW Music AB",0.353,0.237,9,-13.457,1,0.0308,0.683,0.0000453,0.109,0.248,82.558,4
