Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:18VAjAG3abDUk07HjofIpN,"Hon är så söt","På hotell","Bo Kaspers Orkester",1994-08-11,231480,37,false,8blrladeh06ispxcd2fkwkdel,2026-04-25T16:51:34Z,"swedish pop","Columbia",0.543,0.239,2,-13.448,0,0.028,0.743,0.0000643,0.0953,0.353,100.914,4
spotify:track:1EuEdRsSKW2KfxgjQHKOjB,"Kompisar från förr","Välkommen Till Förorten","The Latin Kings",1994-03-10,368426,32,false,8blrladeh06ispxcd2fkwkdel,2026-04-25T16:51:34Z,"","WM Sweden",0.727,0.431,1,-10.648,1,0.199,0.215,0.0292,0.111,0.1,89.993,4
spotify:track:07vVUj64nGveXwpGR04JH4,"Little Star","And She Closed Her Eyes","Stina Nordenstam",1994,219413,41,false,8blrladeh06ispxcd2fkwkdel,2026-04-25T16:51:34Z,"slowcore,art pop","Rhino",0.595,0.228,5,-14.072,1,0.0377,0.569,0.000972,0.186,0.22,114.788,3
spotify:track:008xpsKuB8S6sFnqXorV4w,"Look Who's Talking (Long Version)","Look Who's Talking","Dr. Alban",1994-02-18,324333,59,false,8blrladeh06ispxcd2fkwkdel,2026-04-25T16:51:34Z,"eurodance","BMG Rights Management GmbH",0.68,0.929,2,-9.851,1,0.0315,0.0000882,0.817,0.132,0.978,133.016,4
spotify:track:6iY1yLq8b5IUu2P33v7gQu,"My Everything","Giving You The Best","Jennifer Brown",1994-01-24,267626,17,false,8blrladeh06ispxcd2fkwkdel,2026-04-25T16:51:34Z,"swedish pop","Arista",0.568,0.536,1,-7.152,1,0.0294,0.183,0.00013,0.0923,0.262,108.974,3
spotify:track:3iAJRvvn8pywXZtvBNNP71,"När vi gräver guld i USA","Glenmark Eriksson Strömstedt","Glenmark Eriksson Strömstedt;Anders Glenmark;Orup;Niklas Strömstedt",1995,247213,63,false,8blrladeh06ispxcd2fkwkdel,2026-04-25T16:51:34Z,"swedish pop","WM Sweden",0.619,0.801,0,-3.697,1,0.0298,0.00595,0,0.0959,0.762,126.02,4
spotify:track:4QoNsQvKhWawAUydaG8tr9,"Old Pop in an Oak","Sex & Violins","Rednex",1994-08-12,212933,53,false,8blrladeh06ispxcd2fkwkdel,2026-04-25T16:51:34Z,"","Muunshine Muusic",0.693,0.969,9,-6.239,1,0.0672,0.0209,0.0000131,0.374,0.633,128.247,4
spotify:track:0cWSMnw5SX1ItDdQzBe51E,"The Ride","The Ultimate Ride","Basic Element",1995,248080,45,false,8blrladeh06ispxcd2fkwkdel,2026-04-25T16:51:34Z,"eurodance,europop","Parlophone Sweden",0.562,0.976,1,-6.555,0,0.0334,0.000113,0.76,0.36,0.803,141.957,4
spotify:track:0wm1WI6IaWODKrbyfaVBFq,"Russian Lullaby","Made In Sweden","E-Type",1994-01-01,192933,48,false,8blrladeh06ispxcd2fkwkdel,2026-04-25T16:51:34Z,"eurodance,europop","Universal Music AB",0.587,0.944,2,-5.756,0,0.0393,0.0541,0.0231,0.314,0.604,148.02,4
spotify:track:6CINwNqZb87kcRuzIjFQGt,"Räven","TRÄ","Hedningarna",1994-01-01,292773,46,false,8blrladeh06ispxcd2fkwkdel,2026-04-25T16:51:34Z,"neofolk,traditional folk,medieval,celtic","Silence Records",0.591,0.565,2,-11.033,1,0.0439,0.0123,0.845,0.11,0.407,147.219,4
spotify:track:67rBycpa8FTFJkQwP5FzP1,"Set The World On Fire - 7"" Version","Made In Sweden","E-Type",1994-01-01,224506,50,false,8blrladeh06ispxcd2fkwkdel,2026-04-25T16:51:34Z,"eurodance,europop","Universal Music AB",0.599,0.916,1,-6.454,0,0.0304,0.0000391,0.374,0.181,0.923,136.178,4
spotify:track:0qCSMOyix8CRew9JVTHnZY,"Sleeping In My Car","Crash! Boom! Bang!","Roxette",1994-04-09,226133,62,false,8blrladeh06ispxcd2fkwkdel,2026-04-25T16:51:34Z,"swedish pop","WM Sweden",0.507,0.847,6,-3.806,1,0.0361,0.00963,0,0.146,0.561,135.217,4
spotify:track:5RBjA0ZeeylKZooQpn7XwM,"Stjärnorna","Hi-Five: Svenska Schlagerhits 5","Roger Pontare;Marie Bergman",2007-01-31,194573,29,false,8blrladeh06ispxcd2fkwkdel,2026-04-25T16:51:34Z,"schlager,swedish pop","WM Sweden",0.414,0.608,7,-6.013,1,0.0287,0.363,0,0.116,0.28,145.106,4
spotify:track:5r2PTWpleQnUEwrJBTHgEs,"Sunkissed","Abstinence","Popsicle",1994-03-03,136306,28,false,8blrladeh06ispxcd2fkwkdel,2026-04-25T16:51:34Z,"swedish pop,jangle pop,power pop","WM Sweden",0.373,0.923,4,-5.051,1,0.0473,0.000694,0.0848,0.098,0.434,167.204,4
spotify:track:1BBIW3lDfwK9PXOFOedZmo,"This Is The Way - Radio Edit","Made In Sweden","E-Type",1994-01-01,235293,55,false,8blrladeh06ispxcd2fkwkdel,2026-04-25T16:51:34Z,"eurodance,europop","Universal Music AB",0.593,0.926,0,-5.189,1,0.0312,0.00664,0.00372,0.296,0.71,141.426,4
spotify:track:0mO3oMKprFe2uZg2Hy6SxT,"Torparrock","Byns enda blondin","Sven-Ingvars",1994-02-25,266533,51,false,8blrladeh06ispxcd2fkwkdel,2026-04-25T16:51:34Z,"dansband,swedish pop","Parlophone Sweden",0.645,0.712,2,-10.689,1,0.0335,0.0714,0,0.562,0.946,125.004,4
spotify:track:7JiihoVvi5LWBUr2x45ASM,"Tro på varann","Uno","Uno Svenningsson;Eva Dahlgren",1994-08-27,274093,38,false,8blrladeh06ispxcd2fkwkdel,2026-04-25T16:51:34Z,"swedish pop","Record Station",0.645,0.559,11,-10.505,0,0.0307,0.137,0.000298,0.103,0.347,126.154,4
spotify:track:1j2eJDsP6j9jUYbkayxBcw,"Tro Rätt Tro Fel","Gryningstid","Dia Psalma",1994-10-02,237933,42,false,8blrladeh06ispxcd2fkwkdel,2026-04-25T16:51:34Z,"punk","Birdnest",0.521,0.845,0,-5.316,0,0.0349,0.014,0.00000289,0.163,0.45,153.164,4
spotify:track:7E9rcVjE66zO7p4IwyhjBC,"Under ytan","Uno","Uno Svenningsson",1994-08-27,202706,46,false,8blrladeh06ispxcd2fkwkdel,2026-04-25T16:51:34Z,"swedish pop","Record Station",0.471,0.545,0,-9.173,0,0.035,0.0645,0.0000704,0.128,0.339,150.388,4
spotify:track:7GNjJN3LPkainjgktvQmWp,"Vandraren","Nordman","Nordman",1994-01-01,194200,48,false,8blrladeh06ispxcd2fkwkdel,2026-04-25T16:51:34Z,"swedish pop,epadunk","Universal Music AB",0.648,0.95,9,-7.144,0,0.0387,0.194,0.0000182,0.26,0.693,121.92,4
spotify:track:0oKOAL9nhFMieApXNLYkZ8,"Vem vet?","Lisa Ekdahl","Lisa Ekdahl",1994-02-21,183413,53,false,8blrladeh06ispxcd2fkwkdel,2026-04-25T16:51:34Z,"swedish pop,vocal jazz","Parlophone Sweden",0.758,0.609,9,-6.568,0,0.0376,0.422,0.00000133,0.124,0.734,125.949,4
spotify:track:6WShAtk9Ju7YiaCPBQNqeK,"You And Me Song","Be A Girl","The Wannadies",1994-03-10,169773,55,false,8blrladeh06ispxcd2fkwkdel,2026-04-25T16:51:34Z,"britpop","MNW Music AB",0.325,0.386,2,-8.231,1,0.0387,0.00728,0,0.0732,0.269,144.83,4
spotify:track:29fNIVCogo4jpvKgTtIwyb,"Öppna din dörr","En kvinnas man","Tommy Nilsson",1995-12-11,333720,51,false,8blrladeh06ispxcd2fkwkdel,2026-04-25T16:51:34Z,"swedish pop","Alpha Records",0.617,0.267,3,-10.852,1,0.0298,0.276,0.0036,0.135,0.132,114.926,4
