Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3vkQ5DAB1qQMYO4Mr9zJN6,"Gimme! Gimme! Gimme! (A Man After Midnight)","Voulez-Vous","ABBA",1979,292613,85,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"","Polar Music International AB",0.749,0.491,10,-9.655,1,0.0403,0.02,0.00899,0.159,0.536,119.528,4
spotify:track:6vVkXEExlAC08tYrirq5v4,"Goddag goddag","Under Dubbelgöken - Liten lunchrevy på Berns med Hasse & Tage","Hasse & Tage",1979-01-01,63800,16,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"comedy","Universal Music AB",0.648,0.592,7,-15.707,0,0.603,0.731,0.00000295,0.794,0.897,99.846,4
spotify:track:3H46gqziz4sgbiAIEYZkwg,"Havet ligger blankt","Reeperbahn (Bonus Version)","Reeperbahn",1979-01-01,203146,25,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"swedish pop","Universal Music AB",0.53,0.916,11,-6.575,0,0.0735,0.00038,0.0466,0.0659,0.66,169.029,4
spotify:track:1BfWU6JSrgDDzsvAG0c1xt,"Häng Gud","Ebba Grön 1978 - 1982","Ebba Grön",1987-01-01,125240,33,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"punk,swedish pop","MNW Music AB",0.37,0.871,4,-12.768,1,0.045,0.00185,0.715,0.161,0.521,91.889,3
spotify:track:3zav6yFIf58MYsvcv4jS1t,"I Can Jive","I Can Jive","Jerry Williams",1979-01-01,250760,45,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"rockabilly,dansband,swedish pop","Universal Music AB",0.684,0.471,7,-11.617,1,0.0845,0.0281,0.00249,0.114,0.749,119.712,4
spotify:track:0LQt6gf4W4ef2Y9ZSSSjsW,"I natt é hela stan vår","Tonårsdrömmar (Remastered)","Noice",1979,147173,39,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"swedish pop","Universal Music AB",0.495,0.932,0,-4.785,1,0.0625,0.159,0,0.198,0.696,167.137,4
spotify:track:1PtJclc46wTk367PlsU6Uj,"I Have A Dream","Voulez-Vous","ABBA",1979,285413,68,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"","Polar Music International AB",0.549,0.374,10,-12.049,1,0.0244,0.6,0,0.178,0.439,104.311,4
spotify:track:2c7bfK6fT0CasOrL21B1C5,"Jag vill tacka Livet","Tango Jalousie","Arja Saijonmaa",1977,266040,29,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"iskelmä,schlager,dansband,swedish pop","WM Sweden",0.524,0.168,9,-14.936,0,0.0421,0.907,0,0.109,0.184,97.446,3
spotify:track:4Ny6ugVvq8DTCjYvMUavXo,"Johnny the Rucker","Magnus Uggla Band sjunger schlagers","Magnus Uggla",1979-05-08,291480,13,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"swedish pop","Uggly Music",0.657,0.631,11,-13.53,1,0.0318,0.00356,0.0000021,0.344,0.743,134.583,4
spotify:track:4TBEx9Vq1TyuVoIope0DMK,"Just idag är jag stark","Kenta","Kenta",1979,218066,51,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"swedish pop","WM Sweden",0.456,0.437,2,-7.908,1,0.0884,0.465,0,0.0683,0.449,172.758,3
spotify:track:6xQmsA59NY9hi4hEA5sTFv,"Keep On Jogging","Keep On Jogging","Göran Rydh",1979,190773,13,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"","CBS",0.879,0.473,11,-12.83,1,0.127,0.0745,0.000596,0.0646,0.963,114.902,4
spotify:track:4zoWdR02nRwK8NWqpCM151,"Kisses Of Fire","Voulez-Vous","ABBA",1979,196560,54,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"","Polar Music International AB",0.589,0.754,1,-6.963,0,0.0466,0.147,0.000209,0.427,0.622,135.449,4
spotify:track:41fMfgfOBSNdyW5KLPnUpa,"Lover Boy","Bakom spegeln","Magnum Bonum",1979-11-01,204906,22,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"swedish pop","Universal Music AB",0.568,0.798,9,-7.417,1,0.0618,0.115,0.0000337,0.487,0.933,139.387,4
spotify:track:1Kp6QQQ3irEcewWCB9cdWy,"Marie","Bakom spegeln","Magnum Bonum",1979-11-01,199440,24,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"swedish pop","Universal Music AB",0.543,0.788,2,-7.659,0,0.175,0.00644,0.0000483,0.781,0.945,142.475,4
spotify:track:0KOJA1DduTrI2J1diwL0oy,"Oh Susie","Oh Susie","Secret Service",1979-01-01,277333,50,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"italo disco,swedish pop","Universal Music AB",0.627,0.42,9,-14.915,0,0.0299,0.000572,0.0000853,0.1,0.668,127,4
spotify:track:0pFixk23q7fqD4yFMc2Xi2,"Om jag skriver en sång","Festivalfavoriter 2","Eva Dahlgren",2007-02-02,175733,6,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"swedish pop","Parlophone Sweden",0.611,0.411,9,-9.605,1,0.0372,0.396,0.00000183,0.0916,0.478,112.521,4
spotify:track:13UVyO9GUYmCLbcQyJv6j7,"Pojkar pojkar pojkar","Pojkar, pojkar, pojkar","Eldkvarn",1979-01-01,156400,36,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"swedish pop,bisrock","MNW Music AB",0.395,0.597,9,-12.138,1,0.113,0.0648,0,0.121,0.789,164.673,4
spotify:track:6CibtL4ErIhxUqwtQVXD62,"RFSU","R. F. S. U.","Säwes",1979,221733,25,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"dansband","WM Sweden",0.628,0.895,2,-3.442,0,0.0538,0.139,0,0.0573,0.685,126.815,4
spotify:track:6LsjjCG0g9L4achzjYVjsx,"Rom i regnet","Ripp rapp","Ulf Lundell",1979,245453,45,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:42:14Z,"swedish pop","Parlophone Sweden",0.772,0.688,2,-8.085,1,0.0292,0.459,0.0000271,0.0523,0.917,120.426,4
spotify:track:3y8LgCBYTeCWyrTpdKrkNG,"Ronka","Ronka","Perverts (swe)",1979,67105,21,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"punk","Dolores Records",0.246,0.962,5,-0.173,1,0.0751,0.683,0.0036,0.504,0.88,195.804,3
spotify:track:10AwlsmVEASSiWORkKcgRo,"Satellit","Blue Virgin Isles","Ted Gärdestad",1979-01-01,257586,51,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"swedish pop","Universal Music AB",0.511,0.79,10,-4.376,1,0.0405,0.26,0,0.0585,0.948,108.368,4
spotify:track:0m9lxfGYOQu5GiARbKSkPT,"Sextiofem","Grisen Skrikers EP's","Grisen Skriker",1978-01-01,172560,23,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"punk","Silence Records",0.505,0.893,5,-5.669,1,0.0551,0.00987,0.0134,0.333,0.715,90.806,4
spotify:track:5CYIXts8BCz86OAfHSSlHG,"Snälla pappa","Mörbyligan","Mörbyligan",1993-01-01,146173,36,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"dansband,swedish pop","MNW Music AB",0.425,0.795,1,-8.94,1,0.0372,0.000588,0,0.0286,0.963,197.956,4
spotify:track:7z8r1BVEJaE3eG6payTBt7,"Sången skall klinga","Kikkis 15 bästa låtar","Kikki Danielsson",1984-04-11,228253,33,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"dansband,schlager","WM Sweden",0.508,0.826,4,-3.858,1,0.0293,0.139,0,0.544,0.746,119.944,4
spotify:track:0i8C3BEMvTtXtMaGZvHQIi,"Ten O'Clock Postman","Oh Susie","Secret Service",1979-01-01,220173,54,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"italo disco,swedish pop","Universal Music AB",0.617,0.915,5,-11.677,1,0.0658,0.0296,0.00000164,0.261,0.631,134.189,4
spotify:track:4oSOqIFMmaWa56ni5QBuOP,"Vad ska du bli?","Ebba Grön 1978 - 1982","Ebba Grön",1987-01-01,156533,36,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"punk,swedish pop","MNW Music AB",0.403,0.829,4,-12.397,1,0.0513,0.00181,0.00809,0.0724,0.832,84.611,4
spotify:track:2VOMIX7GbpLQV45RhJ3t6S,"Vi ska gömma oss i varandra","Ut på stan (Bonus Track Version)","Tomas Ledin",1979-01-01,288800,11,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"swedish pop,dansband","Universal Music AB",0.584,0.433,9,-11.46,1,0.0309,0.349,0.00511,0.171,0.605,100.268,4
spotify:track:17OqI90oTFZ3J8PVu6j07V,"Voulez-Vous","Voulez-Vous","ABBA",1979,309173,76,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"","Polar Music International AB",0.708,0.774,11,-6.931,0,0.0372,0.149,0.00109,0.169,0.903,126.636,4
spotify:track:7BefwyOUFuhxeJXpyDDHL3,"We´re Only In It For The Drugs No. 1","We´re only in it for the drugs","Ebba Grön",1979-01-01,264266,41,false,8blrladeh06ispxcd2fkwkdel,2026-04-17T05:37:30Z,"punk,swedish pop","MNW Music AB",0.239,0.964,4,-10.258,1,0.14,0.00317,0.0392,0.402,0.628,176.281,4
