Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:51s4MVIC0Fsc3nx8y6beWz,"Angela - inkl. intro Ted 3 år","Franska kort (Remastered 2009)","Ted Gärdestad",1976,206200,21,false,8blrladeh06ispxcd2fkwkdel,2026-05-05T18:45:58Z,"swedish pop","Universal Music AB",0.538,0.722,9,-3.372,1,0.062,0.426,0,0.0561,0.705,164.013,4
spotify:track:1Kv6jjP74wHIwmDjvsp7xh,"Anna Anaconda","Jeja & Stefan","Jeja Sundström;Stefan Demert",1975-08-01,144107,19,false,8blrladeh06ispxcd2fkwkdel,2026-05-05T18:45:58Z,"bisrock,dansband","YTF records",0.77,0.336,2,-12.409,0,0.219,0.814,0,0.0624,0.8,129.72,4
spotify:track:2bNy80yqs8WwD76qzafXMx,"Bang en boomerang - Swedish Version","2","Svenne & Lotta",1975-01-01,182948,37,false,8blrladeh06ispxcd2fkwkdel,2026-05-05T18:45:58Z,"dansband,swedish pop,dansktop,schlager","Universal Music AB",0.494,0.837,0,-4.856,1,0.0405,0.00647,0.0000472,0.16,0.735,131.855,4
spotify:track:4nnfDp3hFC9O4A3aITFchV,"Chapeau claque","Franska kort (Remastered 2009)","Ted Gärdestad",1976,225026,38,false,8blrladeh06ispxcd2fkwkdel,2026-05-05T18:45:58Z,"swedish pop","Universal Music AB",0.75,0.606,10,-4.809,1,0.0354,0.45,0.0000329,0.201,0.718,122.801,4
spotify:track:0GjEhVFGZW8afUYGChu3Rr,"Dancing Queen","Arrival","ABBA",1976,230400,89,false,8blrladeh06ispxcd2fkwkdel,2026-05-05T18:45:58Z,"","Polar Music International AB",0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,4
spotify:track:4ZVbYru9xcTNpJqP5IYXij,"Den Gamla Jukeboxen - 1999 Digital Remaster","Den gamla jukeboxen","Landslaget",1975,180186,15,false,8blrladeh06ispxcd2fkwkdel,2026-05-05T18:45:58Z,"swedish pop,dansband,bisrock","EMI",0.442,0.774,2,-5.139,1,0.037,0.0845,0,0.123,0.631,142.245,4
spotify:track:2zs1AC2JRnfy15yNOcYIlZ,"De ä bar å åk","De Ä Bar Å Åk","Alpina Skidlandslaget",1976,194333,30,false,8blrladeh06ispxcd2fkwkdel,2026-05-05T18:45:58Z,"dansband","WM Sweden",0.664,0.712,2,-6.229,1,0.0455,0.433,0,0.661,0.92,140.224,4
spotify:track:46wpXaL4eNuX9vM7dfYIsu,"Det regnar, regnar","Schiffz","Björn Skifs",1975,240626,21,false,8blrladeh06ispxcd2fkwkdel,2026-05-05T18:45:58Z,"","Parlophone Sweden",0.627,0.907,7,-4.291,1,0.0307,0.187,0,0.383,0.473,125.921,4
spotify:track:1lEfCdYbU60cCtYNKcvqfi,"Det är så hälsosamt och stärkande i fjällen","Min stil","Jerry K. Gustafson;Scafell Pike",1978-07-01,196866,4,false,8blrladeh06ispxcd2fkwkdel,2026-05-05T18:45:58Z,"swedish pop,dansband","Universal Music AB",0.672,0.781,0,-8.169,1,0.306,0.065,0,0.0421,0.921,149.602,4
spotify:track:5D6Fvk51EDnQ3WLKqaG6Jx,"Doin' the omoralisk schlagerfestival","Ulf Dagebys Bästa","Sillstryparn",2013-01-01,277120,14,false,8blrladeh06ispxcd2fkwkdel,2026-05-05T18:45:58Z,"swedish pop","MNW Music AB",0.697,0.609,7,-5.421,1,0.0633,0.454,0,0.662,0.961,117.266,4
