Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:26vS7Fi1WbFEg12M7d3DKE,"Jämtgubben","Det bästa med Thore Skogman","Thore Skogman",2007-05-30,170266,13,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"dansband,swedish pop","Cupol",0.814,0.813,0,-2.818,1,0.117,0.766,0.00000284,0.0383,0.946,120.022,4
spotify:track:1ahuFdVxUmL12GpHmOHKjJ,"Käre John","Metronome-åren 1951-1958","Alice Babs;Charlie Norman",2009-11-02,173840,16,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"big band,boogie-woogie,boogie,swing music","WM Sweden",0.686,0.238,0,-13.707,1,0.0371,0.745,0.0000046,0.0794,0.614,116.774,4
spotify:track:1O8qrFvCfgSTnqMeXTfT5l,"Kärlek på lasarett","Anna-Lena Löfgren","Anna-Lena Löfgren",1963,187293,30,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"dansband,swedish pop","WM Sweden",0.698,0.636,0,-7.58,1,0.0531,0.696,0,0.203,0.959,80.811,4
spotify:track:5tKyjRa6kLbwym3jZsTTGe,"Kärleksbrev i sanden","Diamanter","Lars Lönndahl",2004-07-06,199453,13,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"dansband","Parlophone Sweden",0.359,0.381,3,-10.304,1,0.0404,0.883,0.000047,0.446,0.331,116.633,4
spotify:track:0yoyn5wV7DnKTjLKCkkaM5,"Last date","Spotnick's Best","The Spotnicks",1989-05-02,186906,29,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"surf rock,indorock","Mill Records",0.678,0.441,0,-15.062,1,0.0378,0.754,0.952,0.117,0.679,113.704,3
spotify:track:6htE3RapzBlVxx2DVddjm9,"Leva livet","40-Bästa","Lill-Babs",2019-02-20,159853,37,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"dansband,epadunk,swedish pop","Universal Music AB",0.657,0.733,8,-8.699,1,0.0681,0.523,0,0.209,0.9,133.968,4
spotify:track:0QyrNOOdHBp5q7E4r3bhHs,"Loppan","Boogieman","Owe Thörnqvist",2009-03-30,194213,27,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"dansband","WM Sweden",0.566,0.809,10,-6.061,1,0.0681,0.688,0,0.154,0.964,150.79,4
spotify:track:7yIyXmjWhZimkhogYaWcO2,"Okända Djur","Olle Adolphson","Olle Adolphson",1956-11-01,251293,23,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"bisrock,swedish pop","Cupol",0.846,0.227,10,-13.321,1,0.0914,0.891,0,0.115,0.662,124.894,4
spotify:track:0qjP3SnQooHYDFUbp5cZIy,"Min gitarr (Guldgrävarsången)","Guld","Sven-Ingvars",1995-01-01,157693,24,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"dansband,swedish pop","Universal Music AB",0.445,0.51,7,-10.536,1,0.0421,0.55,0,0.201,0.809,96.94,3
spotify:track:6jMwzBlpkEMPRyY1owLoIM,"Min Soldat","Minnenas Musik Vol.1","Ulla Billquist",2000-01-01,196400,31,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"","Universal Music AB",0.561,0.143,10,-14.719,1,0.0413,0.961,0.00531,0.134,0.527,106.128,4
spotify:track:6dzHn3s6KcXqS936CCCygE,"Nu tändas åter ljusen i min lilla stad","Gunnar Wiklund","Gunnar Wiklund",1960-02-02,189093,29,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"dansband,swedish pop","Universal Music AB",0.538,0.25,7,-11.399,1,0.0491,0.835,0.0000551,0.0959,0.239,83.856,4
spotify:track:6q5d1G4mYylhoDvzMB0IFq,"Ol' Man River","Out-A-Space (The Spotnicks in London)","The Spotnicks",1962,128720,3,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"surf rock,indorock","Grand Avenue",0.545,0.617,11,-10.029,0,0.0364,0.377,0.0000249,0.16,0.727,134.49,4
spotify:track:15zEzhXh6LP5hZNLQVnDXN,"Per Olsson","Owe Thörnqvist","Owe Thörnqvist",1966-03-30,173440,5,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"dansband","WM Sweden",0.545,0.746,7,-6.346,1,0.147,0.79,0.00000149,0.228,0.904,164.838,4
spotify:track:1Fn3kYGh0i2a2vzc1LOrDe,"På söndag","Svenska favoriter","Stig Olin",2023-03-03,177053,3,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"","Eagle Records",0.848,0.245,7,-15.805,1,0.0695,0.965,0,0.142,0.62,116.567,4
spotify:track:3Frr1lL15ORMozCOSLk01O,"Regniga natt","Anna-Lena Löfgren","Anna-Lena Löfgren",1963,151000,34,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"dansband,swedish pop","WM Sweden",0.314,0.38,10,-10.094,1,0.0304,0.354,0,0.121,0.415,128.115,5
spotify:track:1TjPXkgQ2B9dW3z5nGSgeH,"Rosen","Gamla fina svensktoppar","Arne Qvick",2002-01-01,188026,38,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"dansband","Universal Music AB",0.614,0.433,2,-10.013,1,0.0332,0.752,0,0.301,0.782,86.76,4
spotify:track:5qYFXl5TUbmWC8WkXac4Sb,"Rumba i Engelska parken","Boogieman","Owe Thörnqvist",2009-03-30,141880,35,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"dansband","WM Sweden",0.68,0.678,11,-7.148,0,0.0756,0.542,0,0.257,0.905,92.545,4
spotify:track:3IDZwmcdNts1KuUh5ZfhfM,"Sakta vi gå genom stan","Monicas Bästa -Svenska klassiker","Monica Zetterlund",2004-01-01,200493,23,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"jazz,vocal jazz","Universal Music AB",0.498,0.337,9,-8.704,0,0.0487,0.792,0,0.111,0.232,107.991,5
spotify:track:2u1C7vheCy4cI7UrJ3yj0N,"Sleep Little Girl","Tages","The Tages",1965-11-01,146546,13,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"swedish pop,baroque pop,psychedelic rock,acid rock","Parlophone Sweden",0.705,0.447,2,-9.756,1,0.0313,0.694,0.0000535,0.104,0.859,129.092,4
spotify:track:5ks1pLwCDRZCJ7xH7hSkhx,"Sol och vår","Festivalfavoriter 1","Inger Berggren",2007-02-02,188173,5,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"schlager","Parlophone Sweden",0.647,0.633,11,-7.972,1,0.0511,0.492,0,0.121,0.914,106.185,4
spotify:track:7wcPRVty1Hjj69ezglXfgP,"Sov lilla Totte","Hasse & Tages klassiker","Tage Danielsson;Hasse Alfredson",2001-01-01,249266,16,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"comedy","Universal Music AB",0.554,0.137,0,-16.072,1,0.0508,0.919,0,0.609,0.373,78.044,4
spotify:track:1PzwTli3aGkrfcvpjTPdb7,"Spel-Olles gånglåt","Gamla fina låtar 1","Trio Me' Bumba",1991-01-01,150000,20,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"dansband","Universal Music AB",0.715,0.572,4,-9.803,1,0.0342,0.466,0.000121,0.34,0.907,94.374,4
spotify:track:0BuDX28jWYDV71JcBJLCVL,"Storfiskarvalsen","25 år med Thore Skogman","Thore Skogman",1980-03-15,137306,7,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"dansband,swedish pop","Columbia",0.742,0.453,2,-12.694,1,0.0604,0.747,0.00000142,0.147,0.973,95.759,1
spotify:track:0nScTXAQMGX4jJY3TcJs4Q,"Sånt är livet","27 av Anita Lindbloms bästa!","Anita Lindblom",1989-01-01,153200,33,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"dansband,swedish pop","Universal Music AB",0.535,0.691,3,-8.121,1,0.0422,0.658,0,0.34,0.88,112.804,4
spotify:track:70wz3TTUGjisESy2Y0upx5,"Titta, titta","Boogieman","Owe Thörnqvist",2009-03-30,202840,22,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"dansband","WM Sweden",0.843,0.476,9,-9.368,1,0.38,0.662,0,0.353,0.901,114.832,4
spotify:track:7DVROv2N5IfWzESmwjlH9T,"Torparvisa","Thores Bästa Låtar","Thore Skogman",2021-07-19,154646,11,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"dansband,swedish pop","E. N Digital",0.59,0.947,3,-2.072,1,0.112,0.726,0,0.605,0.963,87.525,4
spotify:track:5oo4vVTG5tUERk5JO01wvU,"Trettifyran","34:an","Per Myrberg",1965,141760,43,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"","WM Sweden",0.629,0.47,7,-9.923,1,0.107,0.693,0,0.173,0.92,93.699,4
spotify:track:1rBaKSZseq5RzL94X1sG6F,"Trubbel","Visor under 10 år","Olle Adolphson",1967-01-01,243666,41,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"bisrock,swedish pop","Playground Music",0.547,0.373,7,-7.389,0,0.203,0.62,0,0.158,0.535,180.665,4
spotify:track:5FhUd1DhOwfxb3ewxypyfn,"Tulpaner från Amsterdam","Diamanter","Lars Lönndahl",2004-07-06,189160,12,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"dansband","Parlophone Sweden",0.405,0.315,5,-8.048,1,0.0377,0.795,0,0.118,0.558,177.776,3
spotify:track:2IJXcAV6QSRVz1hsmKipdG,"Tunna skivor","Originalinspelningar 1955-1980","Siw Malmkvist",2004-12-21,161333,25,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"schlager,dansband,schlagerparty","WM Sweden",0.559,0.633,1,-6.066,1,0.0287,0.681,0,0.127,0.87,82.544,4
spotify:track:4TTYK9Iu712uM3r3nuZGeP,"Underbart är kort","När schlagern dog","Povel Ramel",2002-01-01,188266,21,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"comedy","Universal Music AB",0.324,0.159,8,-16.437,1,0.0327,0.939,0.00755,0.331,0.407,87.211,4
spotify:track:3Fcoy9HSmMBMxjdUKfl5RT,"Var är tvålen","Povel Ramel/Som om inget hade hänt: Povel-pop från förra årtusendet!","Povel Ramel;Martin Ljung;Tosse Bark;Oscar Rundqvist",2000-01-01,200906,37,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"comedy","Universal Music AB",0.798,0.355,3,-13.025,1,0.331,0.884,0,0.0953,0.73,129.148,4
spotify:track:2huvYgcL2c9ortiXWtHOIx,"Varm korv boogie","14 x Owe Thörnqvist","Owe Thörnqvist",1960-03-30,114786,35,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"dansband","WM Sweden",0.364,0.841,7,-4.1,1,0.0728,0.401,0,0.175,0.933,175.067,4
spotify:track:4DKSjpzlLs6gDm1NxKlNrA,"Vill ni se en stjärna?","Vill ni se en stjärna? - 20 originalinspelningar från åren 1931-1954","Zarah Leander",2005-01-01,202666,19,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"schlager","Naxos Sweden",0.406,0.227,3,-11.945,1,0.0412,0.947,0,0.206,0.429,142.918,4
spotify:track:1CRxANVlNyN2IYjarx96gU,"Visa från Utanmyra","Jazz på svenska","Jan Johansson",1964,273800,50,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"jazz","Heptagon",0.618,0.0772,9,-21.306,0,0.0514,0.975,0.919,0.107,0.36,104.691,4
spotify:track:7jFARkl6eGiEUQZnwv5qrP,"Visa från Utanmyra","Ohh! Monica!","Monica Zetterlund",1964-12-01,162373,41,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"jazz,vocal jazz","Universal Music AB",0.393,0.135,11,-17.255,0,0.0306,0.935,0.000017,0.171,0.356,101.547,4
spotify:track:6jH2bGkqObmpTweySxs5Bh,"Är du kär i mej ännu, Klas-Göran?","40-Bästa","Lill-Babs",2019-02-20,195066,27,false,8blrladeh06ispxcd2fkwkdel,2026-06-08T18:56:00Z,"dansband,epadunk,swedish pop","Universal Music AB",0.411,0.506,5,-6.606,1,0.0527,0.399,0,0.0819,0.841,169.229,3
