Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6kWJvPfC4DgUpRsXKNa9z9,"All That She Wants","The Sign","Ace of Base",1993-12-24,211213,83,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"eurodance,europop","Playground Music",0.798,0.625,11,-9.689,1,0.0548,0.00547,0.0000798,0.103,0.858,93.764,4
spotify:track:11RQXQ4836JCSnmoz18UpO,"Amazing","Lost In Hollywood","Big Money",1992-01-01,235706,16,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"swedish pop,aor,arena rock","Universal Music AB",0.648,0.786,1,-8.55,0,0.0312,0.0734,0.000339,0.313,0.706,126.415,4
spotify:track:0ovkdDGWQZ93HoNwTuGUv0,"Bad Bad Boys","Midi, Maxi & Efti","Midi, Maxi & Efti",1991-01-01,202826,32,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"","Universal Music AB",0.786,0.644,8,-8.893,0,0.0291,0.0774,0,0.0752,0.958,97.242,4
spotify:track:1LHA7d264KbX5VxjnH3F25,"Catch the Moon","Emperors' Day","Stefan Andersson",1992-01-01,270240,39,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"swedish pop","Record Station",0.475,0.554,7,-9.907,1,0.0476,0.333,0,0.0905,0.219,159.257,4
spotify:track:4GBOuDrxp3TAs0y7fr5E5R,"Clubhopping - Radio Edit","Clubhopping The Album","Rob n Raz",1993-06-09,214560,23,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"eurodance","WM Sweden",0.713,0.915,5,-6.223,0,0.0568,0.00722,0.0000214,0.316,0.777,121.008,4
spotify:track:65yylycZ36rlCyXstyz36z,"Container","Finland","David Shutrick",1992-02-24,235266,28,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"swedish pop","Record Station",0.71,0.614,2,-6.279,1,0.0276,0.0835,0,0.194,0.729,97.235,4
spotify:track:4YxlPfSwly8mtbGGDYVyp1,"Crucified - Radio Edit","Massive Luxury Overdose","Army Of Lovers",1991,213760,45,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"europop","Universal Music AB",0.601,0.95,4,-7.649,0,0.0631,0.0121,0.0000462,0.709,0.409,121.992,4
spotify:track:1rQkmUwjolFY7vPSfvHfnQ,"Det går en man omkring i mina skor","Söndag i sängen","Bo Kaspers Orkester",1993-01-21,157826,34,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"swedish pop","Cupol",0.578,0.535,5,-8.262,1,0.0784,0.772,0,0.0471,0.583,149.669,4
spotify:track:4oate02sbkCteCnLQixEAv,"Do You Believe in Me","Do You Believe In Gadd","Eric Gadd",1991,306573,22,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"swedish pop","WM Sweden",0.743,0.648,4,-11.47,1,0.0408,0.0978,0.00124,0.138,0.922,104.724,4
spotify:track:7xdptxLxv3d80kjvZi5Geb,"En så'n karl","Stulna Kyssar","Anne-Lie Rydé",1992-01-01,212360,36,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"swedish pop,dansband","Parlophone Sweden",0.48,0.948,9,-4.426,1,0.0293,0.00906,0.0000113,0.0581,0.397,96.152,4
spotify:track:16xd1M5MtH2a3PsMusOyM1,"Ett av dom sätt","Sången dom spelar när filmen är slut","Peter LeMarc",1991-08-01,156040,45,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"swedish pop","Peter LeMarc",0.708,0.618,4,-8.469,1,0.0294,0.57,0.00171,0.153,0.839,116.01,4
spotify:track:6ddWHN54KXzPbZxn4avx7l,"Fading Like A Flower (Every Time You Leave)","Joyride","Roxette",1991-03-28,230680,71,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"swedish pop","WM Sweden",0.609,0.668,0,-5.738,1,0.026,0.195,0,0.219,0.319,105.419,4
spotify:track:6vIA2M7cBLuUfs9VVogE57,"Folköl Och Dunkadunka","Sex Män I Skor","Svenne Rubins",1992-04-24,209826,46,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"dansband,epadunk,swedish pop,rockabilly","Start Klart",0.613,0.907,7,-5.142,1,0.0346,0.15,0.00019,0.303,0.972,92.33,4
spotify:track:1ynNSYxc0RkdSLsKGcuODE,"Fångad av en stormvind - Swedish Version","Hits","Carola",1991-06-06,181226,20,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"christmas,swedish pop","Rival Records",0.646,0.828,8,-8.342,1,0.038,0.589,0,0.0613,0.539,93.185,4
spotify:track:3RRJ7IshVk11MPM9XvKoQs,"Godmorgon Columbus","Följer ett spår","Pontus & Amerikanerna",1991-01-01,265693,38,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"swedish pop","Universal Music AB",0.596,0.563,5,-11.291,0,0.0242,0.538,0.00000508,0.252,0.467,89.042,4
spotify:track:5MFxCgdX3CUqpyb58PNw7Q,"Grannar","Rock N Roll","Just D",1992,210413,20,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"dansband,christmas","WM Sweden",0.782,0.805,11,-5.281,0,0.0597,0.0731,0.0000456,0.116,0.863,99.757,4
spotify:track:0KoovVK2RQkCMEkKGP50WF,"Gör mig lycklig nu","Himlen Gråter För Elmore James","Mats Ronander;Kim Larsen",1992-03-05,208159,42,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"swedish pop,dansk pop,bisrock,dansktop","WM Sweden",0.695,0.909,9,-3.68,1,0.0266,0.00947,0.00219,0.148,0.836,124.988,4
spotify:track:7yCF65vpc7sUwPjftI0iFb,"Happy Nation","Happy Nation","Ace of Base",1992-11-16,255413,78,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"eurodance,europop","Playground Music",0.668,0.864,1,-5.129,1,0.0367,0.00121,0.0043,0.0785,0.672,96.049,4
spotify:track:7rJpDoPJbVL9crbaheYRWG,"Highland - Complete Version","Highland","One More Time",1992-01-01,325933,39,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"swedish pop","Music 4me",0.605,0.782,5,-7.336,0,0.0626,0.0808,0.000104,0.111,0.32,84.487,4
spotify:track:3uhF5EBcuqqXELlszBhIOy,"Himlen runt hörnet","Himlen runt hörnet","Lisa Nilsson",1992-01-01,305413,50,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"swedish pop","Diesel",0.75,0.416,1,-12.561,1,0.0615,0.229,0.0000676,0.0783,0.706,154.04,4
spotify:track:3pO8nZE32bXdilO9JRe0QS,"Hoppa Hulle","Hoppa Hulle","Bert & His Willis Boys",2006-12-01,184773,20,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"dansband,epadunk","WM Sweden",0.579,0.902,2,-4.677,1,0.132,0.582,0,0.292,0.829,148.835,4
spotify:track:77QkdxNwhH9zKBI3abmQs2,"How Do You Do!","Tourism","Roxette",1992-08-28,189093,65,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"swedish pop","WM Sweden",0.619,0.72,0,-6.584,1,0.0275,0.0194,0.00000166,0.218,0.853,120.851,4
spotify:track:1pM2za5fnYcoLJAWBeERZC,"Hur e d möjligt","Svenska Ord","Just D",1991-03-04,219600,10,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"dansband,christmas","WM Sweden",0.715,0.763,5,-10.147,1,0.11,0.0156,0,0.0531,0.892,94.844,4
spotify:track:4gcFZaW5QlUwJ85ypNunq7,"I Wanna Go Home","Headquake","Sator",1992-03-05,222706,44,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"","WM Sweden",0.458,0.718,7,-7.552,1,0.029,0.000476,0.0119,0.183,0.696,168.284,3
spotify:track:4TOGkYS141L15SkVosAp7Z,"It's My Life","One Love","Dr. Alban",1992-05-04,239933,76,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"eurodance","BMG Rights Management GmbH",0.655,0.933,7,-7.703,1,0.0536,0.00328,0.0358,0.0983,0.472,128.699,4
spotify:track:4wBcEq9lBQo8TR7CgKdf0i,"Joyride","Joyride","Roxette",1991-03-28,263093,67,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"swedish pop","WM Sweden",0.632,0.77,2,-5.315,1,0.0282,0.0457,0,0.481,0.717,102.359,4
spotify:track:1MMeScdLmniNyO4WMuoIxb,"Juligen","Juligen","Just D",1991,168280,25,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"dansband,christmas","WM Sweden",0.637,0.701,7,-4.819,1,0.0395,0.0819,0,0.466,0.891,84.026,4
spotify:track:0i9gxjAL1ZmiLyY8PY5d3t,"Kalle och hans vänner","Lars Christmas","Lars Vegas Trio",1992-03-08,108600,17,false,8blrladeh06ispxcd2fkwkdel,2026-04-13T18:59:19Z,"christmas","WM Sweden",0.564,0.876,7,-6.765,1,0.0907,0.121,0,0.0998,0.832,155.411,4
