Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7tm2Vx4nRdySqc2HzKr4Nb,"Ryska posten","Kanotsyndromet","Totte Wallin",1980,259893,6,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T21:41:42Z,"swedish pop","WM Sweden",0.552,0.538,7,-6.767,1,0.167,0.466,0,0.0498,0.734,155.124,4
spotify:track:2z5DiVx4fzXVHvxTuuQNKl,"Ska vi älska, så ska vi älska till Buddy Holly","Gyllene Tider","Gyllene Tider",1980-02-18,230626,50,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T21:41:42Z,"swedish pop,dansband","Parlophone Sweden",0.584,0.758,9,-6.093,0,0.0509,0.342,0.0000524,0.293,0.853,133.748,4
spotify:track:61StPPu7tWurhBHOWZPFTv,"Skandal bjotis (Det är inte kärlek, det är kramp)","Den ljusnande framtid är vår","Magnus Uggla",1980-05-02,246693,25,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T21:41:42Z,"swedish pop","Uggly Music",0.631,0.855,6,-6.229,0,0.102,0.0596,0,0.102,0.729,153.873,4
spotify:track:23Spo6u9ryaT5leS4V4Vhe,"Solglasögon","Docent Död","Docent Död",1980-01-01,149040,42,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T21:41:42Z,"swedish pop","Universal Music AB",0.361,0.931,1,-7.842,0,0.111,0.209,0,0.0511,0.688,166.95,4
spotify:track:6VKZGo3YyFeoU9sENXERz0,"Sommarnatt","Best Of","Snowstorm",1992-01-01,230759,41,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T21:41:42Z,"dansband,swedish pop","WM Sweden",0.488,0.665,2,-10.599,1,0.0338,0.0407,0,0.0684,0.657,127.137,4
spotify:track:4YGv1AqHS3XjU9fdwNAXbi,"Stackars Jack","Längre Inåt Landet","Ulf Lundell",1980,269680,40,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T21:41:42Z,"swedish pop","Parlophone Sweden",0.542,0.554,2,-9.492,1,0.036,0.0319,0,0.223,0.448,126.352,4
spotify:track:4bofKUmzk2mYjUlsL3NVeF,"Staten & kapitalet","Ebba Grön 1978 - 1982","Ebba Grön",1987-01-01,326400,49,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T21:41:42Z,"punk,swedish pop","MNW Music AB",0.252,0.804,2,-12.944,1,0.0643,0.00631,0,0.0756,0.423,168.615,4
spotify:track:0J2p4KYdr6Mg4ET6JPlbe1,"Super Trouper","Super Trouper","ABBA",1980,252853,78,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T21:41:42Z,"","Polar Music International AB",0.764,0.626,0,-8.274,1,0.0288,0.457,0.00000635,0.201,0.961,118.34,4
spotify:track:3miJrOJUDNiyPsRQ5VuZVt,"Tender Turns Tuff","Tender Turns Tuff","Mikael Rickfors",1993-01-01,186800,15,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T21:41:42Z,"swedish pop","Universal Music AB",0.717,0.813,10,-10.633,0,0.0482,0.155,0.0414,0.0786,0.951,98.84,4
spotify:track:6yEz437BZBPRoMxVjijgBD,"Utan att fråga","Kenta","Kenta",1979,184040,46,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T21:41:42Z,"swedish pop","WM Sweden",0.643,0.542,7,-7.824,1,0.0749,0.5,0,0.0935,0.634,80.839,4
spotify:track:2zIRity1rmxO7hkpE1N55b,"Vi bor på landet","Räfs och liegruppen - Ä i Teress?","Bröderna Djup",1980,209573,30,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T21:41:42Z,"dansband","WM Sweden",0.665,0.683,1,-8.849,1,0.135,0.379,0,0.0383,0.96,133.145,4
spotify:track:11jj8fAnyIpPL39zAFW7EY,"Vi fortsätter spela rock´n roll men vi håller på att dö","Rövarkungens ö","Nationalteatern",1980,353626,43,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T21:41:42Z,"swedish pop","MNW Music AB",0.649,0.618,9,-7.928,1,0.0378,0.237,0.00117,0.118,0.843,136.875,4
spotify:track:61hgZt5HEewtSjxibp01Vy,"Växeln hallå","The Best Of","Janne Lucas",1997-01-01,174720,47,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T21:41:42Z,"dansband,schlager,swedish pop","WM Sweden",0.694,0.886,10,-5.96,1,0.0309,0.134,0.00228,0.462,0.874,132.359,4
spotify:track:3oEkrIfXfSh9zGnE7eBzSV,"The Winner Takes It All","Super Trouper","ABBA",1980,294720,87,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T21:41:42Z,"","Polar Music International AB",0.454,0.788,6,-6.748,1,0.0371,0.574,0.000766,0.0859,0.52,126.15,4
spotify:track:2aYIg7xoApoHGcY4stjZ9g,"Ye Si Ca","Ye Si Ca","Secret Service",1981-01-01,191582,42,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T21:41:42Z,"italo disco,swedish pop","Universal Music AB",0.828,0.775,9,-6.008,1,0.196,0.0589,0,0.0915,0.967,123.856,4
