Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3mRsPQRnm2zFKjf5JwdOle,"Kärleken förde oss samman","Utanför murarna","Ulf Lundell",1989,209706,47,false,8blrladeh06ispxcd2fkwkdel,2026-04-06T13:09:12Z,"swedish pop","Parlophone Sweden",0.56,0.448,2,-9.396,1,0.0238,0.243,0.0000074,0.0991,0.21,94.697,4
spotify:track:4Ln6CP07DElm8ay1RxyYa9,"The Look","Look Sharp! 30th Anniversary Edition","Roxette",1988-10-22,237320,57,false,8blrladeh06ispxcd2fkwkdel,2026-04-06T13:09:12Z,"swedish pop","WM Sweden",0.634,0.838,2,-5.363,1,0.0413,0.0527,0.00000834,0.0522,0.541,95.01,4
spotify:track:32BxcOSspoTkLCH73MiXbR,"Machopolska","November 1989","Benny Andersson;Orsa Spelmän",1989-01-01,199960,16,false,8blrladeh06ispxcd2fkwkdel,2026-04-06T13:09:12Z,"folk","Mono Music AB",0.516,0.47,7,-14.581,0,0.0283,0.401,0.638,0.135,0.672,97.903,3
spotify:track:3V49E7MxWM1jYnu21CORJA,"Man in the Moon","Titiyo","Titiyo",1990-03-15,243600,26,false,8blrladeh06ispxcd2fkwkdel,2026-04-06T13:09:12Z,"swedish pop","WM Sweden",0.823,0.468,4,-10.106,1,0.0582,0.0391,0.00661,0.0412,0.674,149.032,3
spotify:track:4pwfIHSzdAPnASLDcTSupF,"MB","Orup 2","Orup",1989-03-03,269839,26,false,8blrladeh06ispxcd2fkwkdel,2026-04-06T13:09:12Z,"swedish pop","WM Sweden",0.476,0.934,6,-3.609,0,0.118,0.164,0,0.0384,0.852,201.993,4
spotify:track:0bCuuCz2KfWYxaPmnhzjEV,"Min Arm Omkring Din Hals","1939","Zemya Hamilton",1989-01-01,197066,28,false,8blrladeh06ispxcd2fkwkdel,2026-04-06T13:09:12Z,"swedish pop","Universal Music AB",0.627,0.344,9,-15.441,0,0.0337,0.559,0,0.154,0.21,70.56,4
spotify:track:73PSyxTx5J1wulQ9HAo4Qv,"Mitt hjärta är ditt (I folkviseton)","Mitt hjärta är ditt","Rolf Wikström",1989-01-01,236840,28,false,8blrladeh06ispxcd2fkwkdel,2026-04-06T13:09:12Z,"swedish pop,blues,blues rock,bisrock","MNW Music AB",0.742,0.479,9,-14.308,1,0.0294,0.182,0.112,0.136,0.537,102.106,4
spotify:track:4mkdS0Ff5EFJPn692PNuAt,"Nu tar vi dom!","Nu tar vi dom! / Här kommer grabbarna","Håkan Södergren;Ishockeylandslaget",1989-04-20,205213,37,false,8blrladeh06ispxcd2fkwkdel,2026-04-06T13:09:12Z,"","Columbia",0.73,0.848,1,-10.281,1,0.0426,0.388,0,0.312,0.94,122.287,4
spotify:track:7LdCgCbGNOAqAQwA4N1znn,"Okey, Okey","Festivalfavoriter 3","Lili & Susie",2007-02-02,205720,31,false,8blrladeh06ispxcd2fkwkdel,2026-04-06T13:09:12Z,"swedish pop","Parlophone Sweden",0.663,0.871,4,-7.799,0,0.0425,0.0509,0.000109,0.061,0.963,120.069,4
spotify:track:1AZCN7BmudQDVTsPEv429Y,"På omslaget till ett modemagasin","Orup 2","Orup",1989-03-03,231826,8,false,8blrladeh06ispxcd2fkwkdel,2026-04-06T13:09:12Z,"swedish pop","WM Sweden",0.488,0.414,0,-14.156,0,0.0362,0.426,0,0.315,0.688,124.578,3
spotify:track:1YEwlI2aCKITozVudLxrBs,"Regn hos mej","Orup 2","Orup",1989-03-03,185186,46,false,8blrladeh06ispxcd2fkwkdel,2026-04-06T13:09:12Z,"swedish pop","WM Sweden",0.592,0.646,9,-8.138,1,0.0823,0.458,0.00000995,0.377,0.784,179.92,4
spotify:track:09SH9PQT59JPHIWM4DWQLs,"Sparvöga","Den Ständiga Resan","Marie Fredriksson",1992-10-14,245573,43,false,8blrladeh06ispxcd2fkwkdel,2026-04-06T13:09:12Z,"swedish pop","Parlophone Sweden",0.491,0.591,2,-7.652,0,0.0264,0.15,0,0.338,0.574,106.138,4
spotify:track:5ZKvmmLqxM2mEg2e93mB0u,"Tarzan On A Big Red Scooter","Love Poison","Lolita Pop",1989-01-01,226760,20,false,8blrladeh06ispxcd2fkwkdel,2026-04-06T13:09:12Z,"swedish pop","MNW Music AB",0.565,0.598,4,-10.85,1,0.0314,0.00728,0.000109,0.0837,0.814,129.275,4
spotify:track:5odXFIUE5YFAbA7iEdL0w8,"Tusen bitar","Tusen bitar","Björn Afzelius",1990-01-01,276559,51,false,8blrladeh06ispxcd2fkwkdel,2026-04-06T13:09:12Z,"swedish pop,dansband,bisrock","WM Sweden",0.614,0.59,7,-8.573,1,0.0333,0.179,0,0.352,0.354,130.224,4
spotify:track:2LeECxc9pVxuHPTxkcSU6f,"Upp över mina öron","Upp över mina öron","Eriksson Glenmark",1989,177400,31,false,8blrladeh06ispxcd2fkwkdel,2026-04-06T13:09:12Z,"swedish pop,schlager","WM Sweden",0.732,0.907,0,-5.507,1,0.0378,0.141,0,0.692,0.981,135.979,4
spotify:track:0umzToghfA6IPbRLY17ref,"Vi har bara varandra","Rymdblomma","Di Leva",1989-03-07,301506,13,false,8blrladeh06ispxcd2fkwkdel,2026-04-06T13:09:12Z,"swedish pop","WM Sweden",0.6,0.935,0,-5.667,1,0.0447,0.0151,0.0000025,0.516,0.44,109.213,4
spotify:track:2UDADgwsXreo0c6ylxzb2Y,"Ängeln i rummet","Fria världen 1.989","Eva Dahlgren",1989-02-22,242040,43,false,8blrladeh06ispxcd2fkwkdel,2026-04-06T13:09:12Z,"swedish pop","Record Station",0.498,0.367,7,-12.673,1,0.0309,0.469,0.00499,0.119,0.313,73.97,4
