Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7f4I63bstbJI8k6GzbkfyM,"Allt man kan önska sig","Undan för undan","Freda'",1990-03-08,283066,29,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T11:08:40Z,"swedish pop","Record Station",0.652,0.735,2,-7.948,1,0.0274,0.152,0.0000219,0.114,0.743,100.819,4
spotify:track:2v2To67xfXXgO28gOLApRF,"Balladen Om Lilla Elsa","Kallt Stål, Varmt Blod + I Fädrens Spår","Strebers",1991-02-01,144933,27,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T11:08:40Z,"punk","Birdnest",0.472,0.939,9,-4.308,1,0.0497,0.456,0.000557,0.192,0.596,87.608,4
spotify:track:5WGPrDP8s3JwuYFRSuswJ3,"Captain Nemo","Where The River Turns To Sea","Dive",1990-01-03,328533,27,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T11:08:40Z,"swedish pop","RCA Records Label",0.627,0.253,5,-20.681,1,0.066,0.737,0.0132,0.113,0.18,164.076,4
spotify:track:7uAyjVQa8hJIJU7EKjLJIu,"Ciao Ciao Italia","Ciao Ciao Italia","After Shave;Fotbollslandslaget",1990-01-01,197840,17,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T11:08:40Z,"","Sony Music Local",0.607,0.641,8,-11.038,1,0.0403,0.0598,0,0.418,0.488,128.986,4
spotify:track:7tGAFzsMXxCSf1b0vH7iwZ,"Där gullvivan blommar","Grymlings","Grymlings",1990-03-01,261879,49,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T11:08:40Z,"swedish pop,dansband","WM Sweden",0.581,0.455,4,-6.407,1,0.0239,0.158,0,0.0967,0.0966,104.495,3
spotify:track:15ACXQTs0thuJ06KYkPuJO,"En dag på stranden","Tillfälligheternas spel","Tomas Ledin",1990-01-01,258493,38,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T11:08:40Z,"swedish pop,dansband","Playground Music",0.813,0.482,1,-11.19,0,0.0327,0.0872,0.000161,0.0824,0.885,113.962,4
spotify:track:6I5YrCEMyHQz99e8B0owKY,"En del av mitt hjärta","Tillfälligheternas spel","Tomas Ledin",1990-01-01,284666,53,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T11:08:40Z,"swedish pop,dansband","Playground Music",0.76,0.464,2,-11.193,1,0.0328,0.216,0.00000935,0.336,0.45,98.133,4
spotify:track:4qWzWiOZZI9IHrxHoJQ0rd,"Flickor talar om kärleken (Män dom gör just ingenting alls)","Om","Niklas Strömstedt",1990-03-05,229493,39,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T11:08:40Z,"swedish pop","WM Sweden",0.59,0.866,0,-4.993,1,0.0357,0.0168,0.0000363,0.129,0.96,140.129,4
spotify:track:1dh1ga9EuKVpaG5BucGuo7,"Gótt å leva","En gó box","Galenskaparna & After Shave",1994,210560,39,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T11:08:40Z,"dansband","Kulturtuben",0.877,0.45,4,-9.248,1,0.101,0.642,0,0.0911,0.809,120.101,4
spotify:track:4inSjdiPjMUENc345mziAD,"Handen på hjärtat","Handen på hjärtat","Sofia Källgren",1990-06-16,185400,31,false,8blrladeh06ispxcd2fkwkdel,2026-04-10T11:08:40Z,"christmas","Columbia",0.738,0.615,6,-10.901,1,0.0326,0.255,0.0000327,0.235,0.854,126.839,4
