Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7aleO65wxmrijCugl55XJz,"Michelangelo (Men så svara då!)","Schiffz","Björn Skifs",1975,196013,51,false,8blrladeh06ispxcd2fkwkdel,2026-09-18T16:39:19Z,"","Parlophone Sweden",0.558,0.925,0,-3.83,1,0.0335,0.308,0,0.416,0.945,136.696,4
spotify:track:0aqNkKYwK03czysgHxQmFq,"Min piraya Maja","Electric Banana Tajm","Electric Banana Band",1998,229826,45,false,8blrladeh06ispxcd2fkwkdel,2026-09-18T17:24:03Z,"swedish pop","Electric Banana Band",0.846,0.564,4,-10.285,0,0.0359,0.0904,0.00000679,0.16,0.912,128.018,4
spotify:track:48nlehlMgkluf0jAoFGnv5,"Mitt lilla barn","Goda' goda'","Jojje Wadenius",2001-02-23,279266,30,false,8blrladeh06ispxcd2fkwkdel,2026-09-18T16:37:44Z,"swedish pop","WM Sweden",0.559,0.397,0,-13.219,1,0.0359,0.874,0.00000248,0.132,0.325,86.669,4
spotify:track:4TvLaf5VocnCrnyfMPhcvH,"My Home Town","The Wannadies","The Wannadies",1990-01-01,202866,35,false,8blrladeh06ispxcd2fkwkdel,2026-09-18T17:21:46Z,"britpop","MNW Music AB",0.586,0.855,9,-9.056,0,0.0442,0.0349,0.00526,0.495,0.674,127.357,4
spotify:track:7qbQFKgGOxk7aoCBGwLZuA,"My Love, My Life","Arrival","ABBA",1976,231280,61,false,8blrladeh06ispxcd2fkwkdel,2026-09-18T16:39:19Z,"","Polar Music International AB",0.208,0.424,0,-7.532,1,0.0275,0.781,0.0000701,0.107,0.247,148.875,4
spotify:track:3y2VcpKHzwSAue0NExgcvZ,"När jag dör","Nya Perspektiv","Ola Magnell",1975,123600,34,false,8blrladeh06ispxcd2fkwkdel,2026-09-20T20:23:16Z,"swedish pop,bisrock","WM Sweden",0.53,0.45,7,-8.506,1,0.0378,0.556,0,0.131,0.845,90.592,4
spotify:track:3tgDP0BTRP10i4HkLlAER3,"Om","Om","Niklas Strömstedt",1990-03-05,248066,61,false,8blrladeh06ispxcd2fkwkdel,2026-09-18T17:21:46Z,"swedish pop","WM Sweden",0.602,0.759,8,-6.646,0,0.0308,0.0406,0.0000238,0.0975,0.505,88.957,4
spotify:track:03GGM8ZKH4YBFDGpawNC6z,"På väg","Tistlar från tundran","Turid",1980,128263,26,false,8blrladeh06ispxcd2fkwkdel,2026-09-18T16:40:47Z,"bisrock","WM Sweden",0.664,0.347,2,-13.943,1,0.209,0.772,0.0000154,0.101,0.519,161.811,4
spotify:track:4uBbgoKiRzcjgjVH6FqgTS,"Sarah","Mauro Scocco","Mauro Scocco",1988-11-01,270026,50,false,8blrladeh06ispxcd2fkwkdel,2026-09-18T17:20:36Z,"swedish pop","Record Station",0.516,0.783,2,-11.577,1,0.0336,0.27,0.000638,0.0958,0.566,104.087,4
spotify:track:5j7XoIkLetkOMPM8QDX4w5,"Som glas","Samlade sånger 1981-2016","Freddie Wadling;Fleshquartet;Nina Persson",2016-10-21,337106,18,false,8blrladeh06ispxcd2fkwkdel,2026-09-18T17:24:03Z,"swedish pop,bisrock","WM Sweden",0.469,0.725,0,-6.874,0,0.037,0.0122,0.0593,0.166,0.396,154.125,4
spotify:track:35iCSlFxyiawRBUOtQAkeT,"Summer Night City","Voulez-Vous","ABBA",1979,214706,60,false,8blrladeh06ispxcd2fkwkdel,2026-09-18T16:39:49Z,"","Polar Music International AB",0.476,0.858,7,-5.66,0,0.0371,0.0138,0,0.177,0.765,130.703,4
spotify:track:1fUl0jZAnH3oWVqAcQfPNc,"Superstitious","Out Of This World","Europe",1988-08-03,274960,52,false,8blrladeh06ispxcd2fkwkdel,2026-09-18T17:20:36Z,"glam metal","Epic",0.356,0.634,5,-11.372,1,0.0371,0.237,0.000003,0.304,0.679,176.516,4
spotify:track:74937dcwoOlD4UK44xbSDb,"Svordomsvisan","Varning för barn","Magnus & Brasse",1976,80666,29,false,8blrladeh06ispxcd2fkwkdel,2026-09-18T16:39:19Z,"","WM Sweden",0.62,0.372,7,-16.158,0,0.883,0.938,0,0.741,0.614,132.68,3
spotify:track:1kTuAuDVotqoGiUEKpbxHH,"Tears Never Dry","Alone","Stephen Simmonds;Lisa Nilsson",1997-01-01,311066,33,false,8blrladeh06ispxcd2fkwkdel,2026-09-18T17:23:27Z,"swedish pop","Diesel",0.586,0.41,1,-10.138,1,0.0309,0.0969,0.000239,0.107,0.24,76.097,4
spotify:track:75MXcKJbTzNn0KAuZxzvTn,"Tralala lilla molntuss, kom hit ska du få en puss","Jag rear ut min själ","bob hund",1998-01-01,207760,44,false,8blrladeh06ispxcd2fkwkdel,2026-09-18T17:24:03Z,"swedish pop","Silence Records",0.372,0.934,7,-4.15,1,0.0604,0.09,0.0000443,0.374,0.667,147.608,4
spotify:track:7xjucUUNrRgwW49fLmU91q,"Trubbel","Monica - Monica","Monica Zetterlund",1971,264920,47,false,8blrladeh06ispxcd2fkwkdel,2026-09-18T16:38:19Z,"jazz,vocal jazz","WM Sweden",0.404,0.389,10,-12.753,0,0.0551,0.817,0,0.123,0.505,88.178,4
spotify:track:7uFM6DGyHexK1xFLXWmlS9,"The Truth","Deaf Dumb Blind","Clawfinger",1993-01-01,252666,40,true,8blrladeh06ispxcd2fkwkdel,2026-09-18T17:22:43Z,"rap metal,nu metal,industrial metal","MNW Music AB",0.668,0.976,2,-2.713,1,0.0883,0.0535,0.147,0.0782,0.765,95.886,4
spotify:track:4tOosDtizeUQlrPCX4CuXQ,"Två lika är ett","Två lika är ett","Pugh Rogefeldt",1986-08-01,176488,2,false,8blrladeh06ispxcd2fkwkdel,2026-09-18T17:19:52Z,"swedish pop","Universal Music AB",0.604,0.907,11,-3.928,1,0.0956,0.0677,0,0.288,0.678,146.836,4
spotify:track:06e8JNPVkQAVfFnEkf2EFt,"Undantag","I centrum","Bo Kaspers Orkester",1998-09-25,256959,50,false,8blrladeh06ispxcd2fkwkdel,2026-09-18T17:24:03Z,"swedish pop","Columbia",0.73,0.593,0,-8.158,0,0.0323,0.711,0.000767,0.114,0.56,128.015,4
spotify:track:5IWSOYqPqw6f0LG19GhesE,"Vingar","Vingar","Mikael Rickfors",1988-03-14,313719,45,false,8blrladeh06ispxcd2fkwkdel,2026-09-18T17:20:36Z,"swedish pop","WM Sweden",0.586,0.843,5,-4.923,1,0.0346,0.0659,0.00028,0.212,0.364,133.139,4
spotify:track:5osrlUbFWhcQIL3w1CLFHb,"Vittring","Vittring","Magnus Uggla",1978-05-05,187240,39,false,8blrladeh06ispxcd2fkwkdel,2026-09-18T16:39:49Z,"swedish pop","Uggly Music",0.307,0.958,1,-5.234,0,0.0808,0.000148,0,0.386,0.765,178.139,4
spotify:track:022a4LtsFYyDMObyFDZjbQ,"Ångbåtsblues","Grimascher och telegram","Cornelis Vreeswijk",1966,180786,36,false,8blrladeh06ispxcd2fkwkdel,2026-09-18T16:37:44Z,"swedish pop","WM Sweden",0.642,0.481,0,-10.4,0,0.0519,0.715,0.0000374,0.0704,0.751,103.903,3
spotify:track:2cvgUpzXjHLtoE6P8SccL6,"Ännu doftar kärlek","Het Vind","Marie Fredriksson",1984-09-20,224266,54,false,8blrladeh06ispxcd2fkwkdel,2026-09-18T17:19:15Z,"swedish pop","Parlophone Sweden",0.631,0.495,7,-6.386,1,0.0264,0.531,0.0000216,0.411,0.171,109.925,4
