Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0fCc1vCBx1E7G2GGyp9spc,"The First Cut Is the Deepest","Original Master","Papa Dee",1995-03-07,228986,34,false,8blrladeh06ispxcd2fkwkdel,2026-04-28T20:09:09Z,"swedish pop,vocal jazz","WM Sweden",0.78,0.9,6,-7.759,1,0.034,0.106,0.00273,0.143,0.915,101.031,4
spotify:track:6pXJl6reDuhrWfGky8FJJx,"Not Forever","Popsicle","Popsicle",1996-03-05,219640,39,false,8blrladeh06ispxcd2fkwkdel,2026-04-28T20:09:09Z,"swedish pop","WM Sweden",0.256,0.693,11,-5.109,1,0.0341,0.0095,0,0.303,0.674,154.575,4
spotify:track:1SqGaM1N6OUvp5GUfx7zAb,"Wish You Were Here","Sex & Violins","Rednex",1994-08-12,236933,54,false,8blrladeh06ispxcd2fkwkdel,2026-04-28T20:09:09Z,"swedish pop","Muunshine Muusic",0.5,0.415,4,-10.628,0,0.0285,0.204,0.0000112,0.123,0.179,125.302,4
spotify:track:3utazvz3JMlnTYp9ygaaQo,"Do You Really Want Me (show respect)","Robyn Is Here","Robyn",1995-10-13,271226,44,false,8blrladeh06ispxcd2fkwkdel,2026-04-28T20:09:09Z,"dansband,schlager","Ariola/Ricochet",0.647,0.702,0,-4.751,1,0.0404,0.0085,0.00000308,0.0544,0.497,100.04,4
spotify:track:0Sqt1gf2esR4hU6OVxO1WN,"Do You Know (What It Takes)","Robyn Is Here","Robyn",1995-10-13,222773,32,false,8blrladeh06ispxcd2fkwkdel,2026-04-28T20:09:09Z,"dansband,schlager","Ariola/Ricochet",0.636,0.748,1,-4.321,1,0.0352,0.00444,0.00768,0.146,0.881,200.068,4
spotify:track:7yTWdvEyL9DIoPzTNjqmcF,"Vulnerable - Single Version","Rarities","Roxette",1995,268760,45,false,8blrladeh06ispxcd2fkwkdel,2026-04-28T20:09:09Z,"swedish pop","WM Sweden",0.58,0.604,1,-8.22,1,0.0261,0.093,0.0000617,0.268,0.43,134.006,4
spotify:track:74k8Lrh6PG6aA3pRIF4GWm,"Fiskarna i haven","Idde Schultz (Swedish version)","Idde Schultz",1995-01-01,273106,43,false,8blrladeh06ispxcd2fkwkdel,2026-04-28T20:09:09Z,"eurodance,europop","Universal Music AB",0.561,0.696,3,-10.051,1,0.0326,0.00127,0.00671,0.0981,0.752,154.019,4
spotify:track:180DDNFBjlKsHcpjrQculv,"Oh, Baby All","Gravity","Sonic Dream Collective",1995-10-09,229333,47,false,8blrladeh06ispxcd2fkwkdel,2026-04-28T20:09:09Z,"dansband,swedish pop","Remixed Records",0.671,0.809,9,-7.384,0,0.0403,0.0393,0.00114,0.372,0.872,97.002,4
spotify:track:2y94yRgZTIWpXN1xez7IHd,"Great Blondino","The Great Blondino","Stakka Bo",1996-01-01,194026,23,false,8blrladeh06ispxcd2fkwkdel,2026-04-28T20:09:09Z,"dansband,epadunk","Universal Music AB",0.625,0.661,11,-8.577,1,0.0419,0.0722,0.0332,0.0756,0.587,172.152,4
spotify:track:22ZeJzT4NrWoroFFhACOJs,"A Place To Call Home","A Place To Call Home","Joey Tempest",1995-01-01,222866,31,false,8blrladeh06ispxcd2fkwkdel,2026-04-28T20:09:09Z,"","Universal Music AB",0.608,0.742,11,-8.308,1,0.0303,0.00236,0,0.0957,0.7,123.792,4
spotify:track:5LijBQGVcuMyeWPQY1ckfg,"Månen tur och retur - Saxofonmix","For Älskad","Viktoria Tolstoy",1996,249720,8,false,8blrladeh06ispxcd2fkwkdel,2026-04-28T20:09:09Z,"swedish pop,jangle pop,power pop","Parlophone Sweden",0.373,0.7,10,-7.088,1,0.0406,0.477,0.0000024,0.249,0.661,161.115,3
spotify:track:2YtnggOozYXxbKccWUnrIu,"Good Thing","Good Thing","Rebecka Törnqvist",1996-03-11,223746,38,false,8blrladeh06ispxcd2fkwkdel,2026-04-28T20:09:09Z,"swedish pop","Parlophone Sweden",0.542,0.853,5,-7.145,0,0.0321,0.0872,0,0.12,0.823,137.974,4
spotify:track:6ZRRTKWSsiIjxztbP6wgtV,"I Do","Good Thing","Rebecka Törnqvist",1996-03-11,271880,13,false,8blrladeh06ispxcd2fkwkdel,2026-04-28T20:09:09Z,"swedish pop","Parlophone Sweden",0.516,0.893,5,-6.195,1,0.04,0.00428,0.00000128,0.122,0.534,124.167,4
spotify:track:5Lk8REt9BXCCtz0rboHIQg,"Det Vackraste","Cecilia Vennersten","Cecilia Vennersten",1995-06-11,202360,52,false,8blrladeh06ispxcd2fkwkdel,2026-04-28T20:09:09Z,"vocal jazz,smooth jazz,jazz,jazz pop","Music 4me",0.536,0.258,8,-14.778,1,0.0304,0.848,0.00176,0.0855,0.124,129.836,4
