Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7goqMkwd6MjGWcZcLNo9K8,"Konfirmationspresenten","En gó box","Galenskaparna & After Shave",1994,158000,36,false,8blrladeh06ispxcd2fkwkdel,2026-08-17T11:12:55Z,"dansband","Kulturtuben",0.298,0.834,4,-6.907,1,0.0545,0.174,0,0.17,0.581,185.484,4
spotify:track:6A0IZ3A7iGKF9QIOKYHwrF,"Kärleken är evig","Kärleken är evig","Lena Philipsson",1986-05-11,188693,48,false,8blrladeh06ispxcd2fkwkdel,2026-08-17T11:13:02Z,"swedish pop,schlager,dansband","WM Sweden",0.634,0.975,4,-2.011,1,0.123,0.101,0.00336,0.115,0.439,137.993,4
spotify:track:6D1CbWp8dPo43bRpttXtWU,"Som stormen river öppet hav","Om Kärlek","Susanne Alfvengren;Mikael Rickfors",1987-01-01,306133,37,false,8blrladeh06ispxcd2fkwkdel,2026-08-17T11:13:11Z,"swedish pop,bisrock","Hawk Records",0.484,0.438,5,-11.042,1,0.0314,0.417,0.0000138,0.191,0.104,127.071,4
spotify:track:1Y7GJMArELaV6GrFN0M1e0,"Födelsedagsvals till Mona","Klinga mina klockor","Benny Anderssons Orkester;Orsa Spelmän",1987-01-01,142880,10,false,8blrladeh06ispxcd2fkwkdel,2026-08-17T11:13:22Z,"dansband,swedish pop,christmas,folk","Mono Music AB",0.452,0.456,7,-6.913,1,0.0354,0.756,0.00402,0.281,0.807,158.57,3
spotify:track:3NEt5vv75pFgUXZjPBivJv,"Ska vi gå hem till dig","Allting som ni gör kan jag göra bättre","Magnus Uggla",1987-05-01,308333,45,false,8blrladeh06ispxcd2fkwkdel,2026-08-17T11:13:37Z,"swedish pop","Uggly Music",0.598,0.525,9,-7.869,1,0.0231,0.348,0,0.468,0.503,77.97,4
spotify:track:0vyzaguBNqoFgJvSHYa5Fi,"Dangerous","Look Sharp!","Roxette",1988-10-21,228866,68,false,8blrladeh06ispxcd2fkwkdel,2026-08-17T11:14:08Z,"swedish pop","WM Sweden",0.712,0.898,4,-4.893,1,0.0336,0.0485,0.00000618,0.148,0.961,124.41,4
spotify:track:3zjtUYiQr0XkFuOd4AjLCq,"Då står pojkarna på rad","Orup 2","Orup",1989-03-03,262466,52,false,8blrladeh06ispxcd2fkwkdel,2026-08-17T11:14:32Z,"swedish pop","WM Sweden",0.672,0.932,0,-4.401,0,0.0291,0.0467,0.0000115,0.0779,0.911,138.918,4
spotify:track:7f4I63bstbJI8k6GzbkfyM,"Allt man kan önska sig","Undan för undan","Freda'",1990-03-08,283066,33,false,8blrladeh06ispxcd2fkwkdel,2026-08-17T11:14:52Z,"swedish pop","Record Station",0.652,0.735,2,-7.948,1,0.0274,0.152,0.0000219,0.114,0.743,100.819,4
spotify:track:2eG2VJ3CiHs43XYBRIRQ45,"Hon gör allt för att göra mig lycklig","Tillfälligheternas spel","Tomas Ledin",1990-01-01,204640,53,false,8blrladeh06ispxcd2fkwkdel,2026-08-17T11:14:59Z,"swedish pop,dansband","Playground Music",0.768,0.658,9,-9.163,0,0.0469,0.0203,0.0016,0.0642,0.703,104.002,4
spotify:track:6pmvLkU9V33O9menHYyprl,"Hon sa","Jag Finns Här För Dig","Anders Glenmark",1990-01-26,194000,34,false,8blrladeh06ispxcd2fkwkdel,2026-08-17T11:15:06Z,"swedish pop","Record Station",0.679,0.488,5,-12.662,1,0.0607,0.0504,0,0.0924,0.97,167.108,4
spotify:track:1ynNSYxc0RkdSLsKGcuODE,"Fångad av en stormvind - Swedish Version","Hits","Carola",1991-06-06,181226,21,false,8blrladeh06ispxcd2fkwkdel,2026-08-17T11:15:29Z,"christmas,swedish pop","Rival Records",0.646,0.828,8,-8.342,1,0.038,0.589,0,0.0613,0.539,93.185,4
spotify:track:3fJ1e53JKuL4l5Cph4I0ab,"Kom och håll om mej","En blekt blondins hjärta","Eva Dahlgren",1991-09-12,247000,33,false,8blrladeh06ispxcd2fkwkdel,2026-08-17T11:15:39Z,"swedish pop","Record Station",0.773,0.438,0,-13.457,1,0.0412,0.0153,0.0208,0.353,0.795,105.28,4
spotify:track:0iEpCR4h7gZCd0gUzRCROn,"Prisoners In Paradise","Prisoners In Paradise","Europe",1991-08-31,336906,46,false,8blrladeh06ispxcd2fkwkdel,2026-08-17T11:15:50Z,"glam metal","Epic",0.388,0.561,0,-7.456,1,0.0302,0.0443,0,0.0763,0.3,141.45,4
spotify:track:7xdptxLxv3d80kjvZi5Geb,"En så'n karl","Stulna Kyssar","Anne-Lie Rydé",1992-01-01,212360,37,false,8blrladeh06ispxcd2fkwkdel,2026-08-17T11:16:02Z,"swedish pop,dansband","Parlophone Sweden",0.48,0.948,9,-4.426,1,0.0293,0.00906,0.0000113,0.0581,0.397,96.152,4
spotify:track:7EFceI7dog2WpYbwByMjV0,"Som isarna - När det blir vår","Orup 5","Orup",1993-03-03,305559,46,false,8blrladeh06ispxcd2fkwkdel,2026-08-17T11:16:33Z,"swedish pop","WM Sweden",0.674,0.635,11,-7.472,1,0.035,0.0544,0.0000203,0.113,0.789,142.192,4
spotify:track:5Lk8REt9BXCCtz0rboHIQg,"Det Vackraste","Cecilia Vennersten","Cecilia Vennersten",1995-06-11,202360,52,false,8blrladeh06ispxcd2fkwkdel,2026-08-17T11:17:30Z,"swedish pop","Music 4me",0.536,0.258,8,-14.778,1,0.0304,0.848,0.00176,0.0855,0.124,129.836,4
spotify:track:7MYC1Le5vcjyw0yBAQGVyB,"Gravitation","Verkligen","kent",1996-03-15,222533,44,false,8blrladeh06ispxcd2fkwkdel,2026-08-17T11:17:52Z,"swedish pop","RCA Records Label",0.348,0.47,4,-8.952,1,0.0291,0.0987,0.00000461,0.486,0.0842,131.21,3
spotify:track:3gKL2RRGnquktudCkkBC0X,"Show Me Love - Radio Version","Robyn Is Here","Robyn",1995-10-13,231666,57,false,8blrladeh06ispxcd2fkwkdel,2026-08-17T11:18:02Z,"swedish pop","Ariola/Ricochet",0.545,0.638,6,-3.96,0,0.0409,0.0746,0,0.133,0.725,181.839,4
spotify:track:160hD5JOJTqyQGcZPKNLBJ,"Semester","I centrum","Bo Kaspers Orkester",1998-09-25,218746,50,false,8blrladeh06ispxcd2fkwkdel,2026-08-17T11:18:32Z,"swedish pop","Columbia",0.515,0.589,7,-8.972,1,0.039,0.39,0.0117,0.125,0.879,159.42,4
spotify:track:3uELTbXsxWHgG4D0ORehKr,"Såklart! (feat. Eye N'I)","Bananrepubliken","Petter;Eye N'I",1999-11-12,248680,44,false,8blrladeh06ispxcd2fkwkdel,2026-08-17T11:18:36Z,"swedish pop","RCA/Ricochet",0.799,0.859,11,-8.266,1,0.191,0.0234,0,0.0787,0.548,105.035,4
