Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5toD7E6z8zGcTnwWquqgl3,"Aj aj aj","Hålligång 1","Schytts",1973,157800,42,false,8blrladeh06ispxcd2fkwkdel,2026-05-07T05:08:25Z,"dansband","WM Sweden",0.408,0.813,4,-4.305,1,0.0941,0.172,0.00000333,0.27,0.876,169.073,4
spotify:track:7hDhVdGrifYcylSfX2fQlf,"Another Town, Another Train","Ring Ring","ABBA",1973,192093,29,false,8blrladeh06ispxcd2fkwkdel,2026-05-07T05:08:25Z,"","Polar Music International AB",0.623,0.631,0,-9.002,1,0.0337,0.477,0.0000048,0.157,0.766,123.156,4
spotify:track:0s6bxuLONzqZCu0qTCLy4A,"Barkbrödslåten","Kebnekaise","Kebnekajse",1973-03-10,276973,30,false,8blrladeh06ispxcd2fkwkdel,2026-05-07T05:08:25Z,"progressive rock,folk,folk rock","Silence Records",0.569,0.604,9,-11.024,0,0.0575,0.652,0.873,0.444,0.431,141.147,4
spotify:track:2GX1YQQha9GhPWMUCmbalr,"Blå, blå känslor","Hjärtats rytm (Bonus Track Version)","Tomas Ledin",1973-01-01,285000,30,false,8blrladeh06ispxcd2fkwkdel,2026-05-07T05:08:25Z,"swedish pop,dansband","Playground Music",0.368,0.336,4,-17.074,0,0.0284,0.806,0.0029,0.068,0.135,92.824,4
spotify:track:2uLHge1VStdbnMsu2GWB6A,"Bläckfisken","Vem är det som är rädd?","Björn Afzelius",1974-01-01,255706,9,false,8blrladeh06ispxcd2fkwkdel,2026-05-07T05:08:25Z,"swedish pop,dansband,bisrock","MNW Music AB",0.633,0.286,11,-14.142,0,0.0338,0.775,0.0237,0.115,0.391,118.354,4
spotify:track:7mDsQh8ZNJsFgbp5iTuSET,"Bängen trålar","Livet är en fest","Nationalteatern",1974,255813,41,false,8blrladeh06ispxcd2fkwkdel,2026-05-07T05:08:25Z,"swedish pop","MNW Music AB",0.747,0.517,9,-15.464,1,0.0425,0.553,0.000722,0.0864,0.933,113.879,4
spotify:track:1oS8V9VCSuF0fgLQGMKXQY,"Ding dong","Musik vi minns... / Lasse Berghagen","Lasse Berghagen",2002-01-01,178026,34,false,8blrladeh06ispxcd2fkwkdel,2026-05-07T05:08:25Z,"dansband,swedish pop","Universal Music AB",0.741,0.75,7,-7.293,1,0.0334,0.773,0.000289,0.274,0.978,129.743,4
spotify:track:1eu3GSrsyUxWMmEKgC4Xr5,"Come Give Me Love","Ted","Ted Gärdestad",1973-03-01,209120,57,false,8blrladeh06ispxcd2fkwkdel,2026-05-07T05:08:25Z,"swedish pop","Universal Music AB",0.385,0.605,5,-6.753,1,0.0273,0.0902,0,0.126,0.697,144.086,3
spotify:track:1ssmmUr92qWzrzifTXg298,"Cotton Jenny","Money","Jerry Williams",1972-01-01,208826,26,false,8blrladeh06ispxcd2fkwkdel,2026-05-07T05:08:25Z,"rockabilly,dansband,swedish pop","Universal Music AB",0.594,0.55,4,-12.965,1,0.0563,0.601,0.205,0.187,0.775,137.744,4
spotify:track:5QWFxGIwCWMSCyo7bKd3ZR,"Dagny","Tur & retur","Lalla Hansson",1973,211040,31,false,8blrladeh06ispxcd2fkwkdel,2026-05-07T05:08:25Z,"dansband,swedish pop","Parlophone Sweden",0.527,0.759,11,-5.305,1,0.0348,0.385,0,0.242,0.846,93.636,4
spotify:track:6tAoAqnpuJnZDBUetudQ4D,"Dance (While The Music Still Goes On)","Waterloo","ABBA",1974,194813,47,false,8blrladeh06ispxcd2fkwkdel,2026-05-07T05:08:25Z,"","Polar Music International AB",0.582,0.885,8,-5.794,1,0.0692,0.357,0,0.386,0.485,131.547,4
spotify:track:1ewsgk1wqSwUieUS2D3SQd,"Dinga linga Lena","Bolla och rulla","Pugh Rogefeldt",1974,189880,34,false,8blrladeh06ispxcd2fkwkdel,2026-05-07T05:08:25Z,"swedish pop","WM Sweden",0.679,0.736,10,-5.564,1,0.043,0.468,0,0.117,0.876,133.004,4
spotify:track:304UP9bYxr4wDMcm6FgYnZ,"Du känner väl mig","Risken Finns","Risken Finns",1973-01-01,154146,14,false,8blrladeh06ispxcd2fkwkdel,2026-05-07T05:08:25Z,"","MNW Music AB",0.565,0.736,11,-6.85,0,0.0826,0.0491,0,0.118,0.909,155.765,4
spotify:track:3olOGGUUh7SsJAnmNbF5aX,"Då går jag ner i min källare","Pierre!","Pierre Isacsson",1974-01-01,161582,41,false,8blrladeh06ispxcd2fkwkdel,2026-05-07T05:08:25Z,"dansband","Universal Music AB",0.688,0.636,4,-7.883,0,0.0557,0.362,0.00029,0.278,0.632,99.992,4
spotify:track:1bqIqDtDl9BJYKwppd9bbK,"Eiffeltornet","Upptåg (Remastered 2009)","Ted Gärdestad",1974,186920,49,false,8blrladeh06ispxcd2fkwkdel,2026-05-07T05:08:25Z,"swedish pop","Universal Music AB",0.691,0.566,0,-5.603,1,0.0516,0.692,0,0.0905,0.601,128.03,4
spotify:track:4N5Z4S5sf6fKS87a21ak7G,"Falsk matematik","Peps Blodsband","Peps Blodsband",1974-01-01,204560,29,false,8blrladeh06ispxcd2fkwkdel,2026-05-07T05:08:25Z,"swedish pop","Universal Music AB",0.424,0.705,0,-10.579,1,0.0499,0.183,0,0.0767,0.963,138.672,4
spotify:track:4XjbTTMNDCmeUcqkrKHZ6n,"Flyg din väg","Tonix 25-årsjubilerar","Tonix",1992-03-15,192146,34,false,8blrladeh06ispxcd2fkwkdel,2026-05-07T05:08:25Z,"dansband","WM Sweden",0.536,0.844,8,-5.505,0,0.0293,0.0375,0,0.0925,0.695,102.279,4
